BOOK_ID,TITLE,AUTHOR,AUTHOR_ID,PUBLISHER,YEAR,#LIBRARIES,ABSTRACT,YEAR_CLEAN,GENRE,GENRE2,NOTES,HATHI_ID
rh_6863,What The Body Remembers,"Baldwin, Shauna Singh",165,Random House,1999,11,The story of a young girl married to a wealthy sikh whose first wife resents her.,1999,LIT,,,
rh_6901,Back To The Moon,"Hickam, Homer",1725,Random House,1999,11,,1999,SCI,DET,,
rh_6949,Alida'S Song,"Paulson, Gary",2835,Random House,1999,11,A fourteen-year-old boy who has been neglected by irresponsible parents spends a wonderful summer on a farm where his grandmother cooks for two elderly brothers.,1999,YA,,,
rh_6989,A To Z Mysteries The Goose'S Gold,"Roy, Ron",3134,Random House,1999,10,"When Ruth Rose and her friends, vacationing in Florida, discover that her grandmother is about to invest in a project to recover sunken treasure, they stumble upon evidence that the entire plan may be a fraud.",1999,DET,YA,,
rh_7051,Be Cool,"Leonard, Elmore",2183,Random House,1999,10,,1999,DET,,,
rh_7066,A Sudden Change Of Heart,"Bradford, Barbara Taylor",402,Random House,1999,10,"Laura Valiant, an art dealer, and Claire Benson are childhood friends. Though divorced from her French husband, Philippe Lavillard, Claire delights in her daughter. Tension rises when Laura discovers a connection between the Lavillard family and artwork stolen by the Nazis.",1999,ROM,,,
rh_7085,From The Black Hills,"Troy, Judy",3678,Random House,1999,537,"In North Dakota Mike Newlin's father, an insurance agent, kills his secretary-lover and disappears. The police investigation reveals aspects of the father Mike was unaware of. A look at the impact on a son of such an event.",1999,DET,,,
rh_7132,California Fire And Life,"Winslow, Don",3928,Random House,1999,908,"Insurance adjustor Jack Wade investigates a house fire which killed a California heiress. Police rule an accident, but Wade suspects the woman's husband. Or is he being led up the creek by the real arsonist? By the author of The Death and Life of Bobby Z.",1999,DET,,,
rh_7266,The Border Trilogy,"Mccarthy, Cormac",2450,Random House,1999,9,,1999,LIT,,,
rh_7432,The Mystery Of The Vanishing Treasure,"Arthur, Robert",120,Random House,1999,8,,1999,DET,YA,,
rh_7532,Bittersweet,"Steel, Danielle",3464,Random House,1999,8,"Fourteen years ago, photojournalist India Taylor gave up her career to raise her four children and be a perfect wife, and now that her children are older, she feels it would be fun to take on some easy assignments, but when her husband demands that she stay at home and care for his family, India must decide between her marriage and her happiness.",1999,ROM,,,
rh_7636,Protector Of The Small First Test #1,"Pierce, Tamora",2899,Random House,1999,7,"Ten-year-old Keladry of Mindalen, daughter of nobles, serves as a page but must prove herself to the males around her if she is ever to fulfill her dream of becoming a knight.",1999,FAN,,,
rh_7694,The Haunted Hotel,"Roy, Ron",3134,Random House,1999,1711,"When the guests of the Shangri-La Hotel are scared away by a white-haired female ghost, Dink and his friends investigate the mystery.",1999,YA,,,
rh_7897,The Invisible Island #9,"Roy, Ron",3134,Random House,1999,6,"While picnicking on Squaw Island, Dink, Josh, and Ruth Rose find a hundred dollar bill, and when they return to explore further they find an entire cave full of money.",1999,YA,,,
rh_7947,Granny Dan,"Steel, Danielle",3464,Random House,1999,6,,1999,ROM,,,
rh_8046,Mary Pope Osborne'S The Mystery Of The Enchanted Dog,"Osborne, Mary Pope",2781,Random House,1999,6,"Mystery fiction. Adventure fiction. Morggan, the Magical Librarian of Camelot, asks Jack and Annie to find the four magic gifts that will free an enchanted dog from a spell. The quest leads them to a ship lost at sea, the Great Plains, and the forests of India and Australia. But will they learn the secret of the dog they call Teddy? This boxed set includes four exciting Magic Tree House adventures: #17: Tonight on the Titanic, #18: Buffalo Before Breakfast, #19: Tigers at Twilight, #20: Dingoes at Dinnertime. 6 yrs+",1999,YA,FAN,,
rh_8102,The Secret Of Terror Castle,"Arthur, Robert",120,Random House,1999,6,,1999,DET,FAN,,
rh_8159,The Smugglers,"Lawrence, Iain",2150,Random House,1999,5,"In eighteenth-century England, after his father buys a schooner called the Dragon, sixteen-year-old John sets out to sail it from Kent to London and becomes involved in a dangerous smuggling scheme.",1999,SCI,HIST,,
rh_8300,Amsterdam,"Mcewan, Ian",2474,Random House,1999,5,"Two friends meet at the funeral of their former lover, who had many lovers and make a pact that affects the rest of their lives in ways they never imagined.",1999,LIT,,,
rh_8311,Three Musketeers,"Dumas, Alexandre",980,Random House,1999,5,,1999,LIT,,not original publication,
rh_8315,Our Only May Amelia,"Holm, Jennifer L",1720,Random House,1999,5,"As the only girl in a Finnish American family of seven brothers, May Amelia Jackson resents being expected to act like a lady while growing up in Washington state in 1899.",1999,HIST,YA,,
rh_8350,The Goose'S Gold,"Roy, Ron",3134,Random House,1999,1555,"When Ruth Rose and her friends, vacationing in Florida, discover that her grandmother is about to invest in a project to recover sunken treasure, they stumble upon evidence that the entire plan may be a fraud.",1999,YA,,,
rh_8468,The Innocents Within,"Daley, Robert",844,Random House,1999,4,,1999,DET,,,
rh_8478,Such A Pretty Girl,"Groom, Winston",1471,Random House,1999,4,,1999,DET,ROM,,
rh_8555,Why Not Me?,"Franken, Al",1211,Random House,1999,4,,1999,DET,,,
rh_8611,Water Wishes,"Loehr, Mallory",2250,Random House,1999,4,"While staying at the beach for the summer, ten-year-old Polly and her younger brother Sam find a message in a bottle, providing them and their thirteen-year-old brother with exciting and scary adventures.",1999,YA,,,
rh_8763,Galileo'S Daughter,"Sobel, Dava",3409,Random House,1999,4,"Calileo Galilei was the foremost scientist of his day. Though he never left Italy, his inventions and discovereis were heralded around the world. His telescopes allowed him to reveal the heavens and enforce the astounding argument that the earth moves around the sun. For this belief, he was brought before the Holy Office of the Inquisition, accused of heresy, and forced to spend his last years under house arrest. Galileo's oldest child was thirteen when he placed her in a convent near him in Florence, where she took the most appropriate name of Suor Maria Celeste. Her support was her father's greatest source of strength. Dramatically recolors the personality and accomplishment of a mythic figure whose seventeenth-century clash with Catholic doctrine continues to define the schism between science and religion. Moving between Galileo's public life and Maria Celeste's sequestered world.",1999,ROM,,,
rh_8778,El Silencio De Los Corderos,"Harris, Thomas",1566,Random House,1999,4,,1999,DET,,,
rh_8796,The Goose'S Gold #7,"Roy, Ron",3134,Random House,1999,4,"When Ruth Rose and her friends, vacationing in Florida, discover that her grandmother is about to invest in a project to recover sunken treasure, they stumble upon evidence that the entire plan may be a fraud.",1999,YA,,,
rh_8941,Red Gold,"Furst, Alan",1254,Random House,1999,4,"Deep in occupied France, Red Gold moves with quiet menace as predators from the dark edge of war.",1999,DET,,,
rh_9008,The Pilot'S Wife,"Shreve, Anita",3315,Random House,1999,3,"When her husband's plane explodes near the coast of Ireland, Kathryn is drawn into a maelstrom of publicity fueled by rumors that he led a secret life. She sets out to learn who her husband really was, whatever that knowledge might cost.",1999,ROM,,,
rh_9009,Life In The Air Ocean,"Foley, Sylvia",1173,Random House,1999,146,"A collection of stories about a dysfunctional family in Tennessee. One story describes a daughter's sexual abuse at the hands of her father, another the effect this has on her adult life. A debut in fiction.",1999,LIT,,,
rh_9123,Bodyguard,"Brockmann, Suzanne",445,Random House,1999,3,,1999,DET,,,
rh_9237,Fatal Remedies,"Leon, Donna",2182,Random House,1999,3,,1999,DET,,,
rh_9249,"Ties That Bind, Ties That Break","Namioka, Lensey",2676,Random House,1999,3,Ailin discovers that her life changes when she defies tradition and refuses to have her feet bound in the manner of other Chinese girls of her class__,1999,YA,,,
rh_9350,False Memory,"Koontz, Dean",2055,Random House,1999,3,,1999,DET,,,
rh_9486,Cat On The Scent,"Brown, Rita Mae",467,Random House,1999,3,,1999,DET,,,
rh_9598,Debt Of Honor,"Clancy, Tom",668,Random House,1999,2,,1999,DET,,,
rh_9646,Jemima J,"Green, Jane",1435,Random House,1999,2,,1999,YA,,,
rh_9689,The New Sweet Style,"Aksenov, Vasilii",35,Random House,1999,2,,1999,LIT,,,
rh_9735,Hannah And The Angels,"Keep, Linda Lowery",1963,Random House,1999,2,,1999,FAN,,,
rh_9755,The Twisted Root,"Perry, Anne",2867,Random House,1999,527,William Monk is hired to investigate the mysterious disappearance of a beautiful widow who was about to remarry. What could have driven her to abandon the prospect of a loving marriage and financial abundance?,1999,DET,ROM,,
rh_9799,"The Squire, His Knight, & His Lady","Morris, Gerald",2632,Random House,1999,2,,1999,HIST,,,
rh_9812,14 Junie B Jones And The Mushy Gushy Valentine,"Park, Barbara",2810,Random House,1999,2,"When Junie B. Jones receives a mushy gushy ""valentine"" on Valentine's Day, she tries to find out who in her kindergarten class is her secret admirer.",1999,YA,,,
rh_9827,Blood Money #5,"Perry, Thomas",2873,Random House,1999,2,"Jane Whitefield leaves her quiet life as a newlywed to rescue a young girl fleeing a deadly mafioso and, to stop a growing evil, is forced into an uneasy alliace with a mafia hitman with a photographic memory to steal a fortune from the mob.",1999,DET,ROM,,
rh_9911,The Maze,"David, Peter",139,Random House,1999,286,"When three teenagers, each with their own personal problems, set out for the Lost City on the island of Dinotopia, they discover an alien breed of dinosaurs and gain insights into themselves as well.",1999,YA,FAN,,
rh_9915,The Burning Road,"Benson, Ann",278,Random House,1999,2,,1999,HIST,,,
rh_591,Ghostwritten,"Mitchell, David",139,Random House,"1999, 2000",891,"The tales of nine very different characters in nine different cities that ""don't end, [but] scarily morph and transmute into each other as we travel through them in the company of a crazed cult member, a corrupt lawyer, a Tokyo jazz aficionado, an art thief, a New York late-night DJ.""--Booklist.",2000,DET,,,
rh_37,Open House,"Berg, Elizabeth",286,Random House,2000,2955,Oprah's Book Club.,2000,ROM,,,
rh_46,Stargirl,"Spinelli, Jerry",3442,Random House,2000,2857,"In this story about the perils of popularity, the courage of nonconformity, and the thrill of first love, an eccentric student named Stargirl changes Mica High School forever.",2000,YA,,,
rh_64,Dr Death,"Kellerman, Jonathan",1968,Random House,2000,2660,"Someone has murdered euthanasia champion Dr. Eldon Mate in the back of his own suicide van. The case is assigned to veteran LAPD homicide detective Milo Sturgis, who turns once again to his friend Dr. Alex Delaware. But working this case raises a conflict of interest for Alex -- one so profound he can't even discuss it with Milo.",2000,DET,,,
rh_78,Civil War On Sunday,"Osborne, Mary Pope",2781,Random House,2000,2622,Jack and Annie are transported by their magic tree house to the time of the Civil War where they meet Clara Barton.,2000,YA,FAN,,
rh_93,Dingoes At Dinnertime,"Osborne, Mary Pope",2781,Random House,2000,2556,The magic tree house whisks Jack and Annie away to Australia where they must save some animals from a wildfire.,2000,YA,FAN,,
rh_99,Merrick,"Rice, Anne",3028,Random House,2000,2468,"At the center of Anne Rice's new novel is the beautiful, unconquerable Merrick, a child--a witch with the power and magical knowledge of a Medea and a Circe. She is a Mayfair of New Orleans, descendent of a family rich in its French and Spanish past, steeped in the age-old tradition of voodoo. Into this strange and exotic world comes David Talbot, hero, storyteller, adventurer, almost-mortal vampire, a visitor from another realm of the dark world. In her mesmerizing new novel, the author of the Vampire Chronicles & the saga of the Mayfair witches demonstrates, once again, her gift for spellbinding storytelling & the creation of myth & magic. Now, in a magnificent tale of sorcery & the occult, she makes real for us a hitherto unexplored world of witchcraft. At the center is the beautiful, unconquerable witch, Merrick. She is a descendant of the gens de couleurs libres, a caste derived from the black mistresses of white men, a society of New Orleans octaroons & quadroons, steeped in the lore & ceremony of voodoo, who reign in the shadowy world where the African & the French--the white & the dark--intermingle. Her ancestors are the Great Mayfair witches, of whom she knows nothing--and from whom she inherits the power & magical knowledge of a Circe. Into this exotic New Orleans realm comes David Talbot, hero, storyteller, adventurer, almost-mortal vampire, visitor from another dark realm. It is he who recounts Merrick's haunting tale--a tale that takes us from the New Orleans of past & present to the jungles of Guatemala, from the Mayan ruins of a century ago to ancient civilizations not yet explored. Anne Rice's richly told novel weaves an irresistible story of two worlds: the witches' world & the vampires' world, where magical powers & otherworldly fascinations are locked together in a dance of seduction, death, & rebirth.",2000,FAN,,,
