,volume_id,title,year,page,sentence,keyword,Ontopic?1=no,P=positveN=negative[empty]=neutral/other-ForONTOPIConly,context,v_sent_score,tb_sent_score,siebert_sent_score,bertweet_sent_score,v_sent,tb_sent,siebert_sent,bertweet_sent
749,uva.x001611773,"The life of general Ely S. Parker, last grand sachem of the Iroquois and General Grant's military secretary,",1919.0,271,7,Frontier,,,In 1812 they fought side by side with the American soldiers in repelling the invaders from the northern frontier of the United States; and in the late Rebellion they marched shoulder to shoulder with the bravest of the Union men to the defense of the glorious flag of the Stars and Stripes and to the maintenance of the doctrine that the American Union of States is one and indivisible.,0.8402,-0.09999999999999999,0.9981904625892639,0.6740536093711853,Positive,Neutral,POSITIVE,POS
750,uva.x001611773,"The life of general Ely S. Parker, last grand sachem of the Iroquois and General Grant's military secretary,",1919.0,389,10,Frontier,,NY,"In 1781, the family came to the Niagara frontier, where Captain John is said to have been in command for a time at Fort Niagara.",0.0,0.0,0.992935836315155,0.9152100682258606,Neutral,Neutral,POSITIVE,NEU
751,uva.x004383665,"A dictionary of the Osage language,",1932.0,710,0,Frontier,,,ern frontier has frequently been explained entirely on the basis of a progressive and intensive desiccation of the region.,0.0,0.05,-0.9935818910598755,0.9585489630699158,Neutral,Neutral,NEGATIVE,NEU
752,uva.x004383665,"A dictionary of the Osage language,",1932.0,710,5,Frontier,,,"The region which had been the nucleus for and the leader in the development of the culture, the San Juan, and whose great centers had been the guardians of the northern frontier was deserted.",0.6249,0.8,-0.9969825148582458,0.5532006621360779,Positive,Positive,NEGATIVE,NEU
753,uva.x004383665,"A dictionary of the Osage language,",1932.0,931,1,Frontier,,,"The latter no doubt constituted the beginning of the movement which culminated in the eventual abandonment of the centers in the Montezuma Valley-McElmo district in southwestern Colorado, the growth of the Mesa Verde center, and the development at Aztec, N. Mex., events preceding and leading up to but not to be confused with the ultimate collapse of the northern frontier.",-0.4023,-0.125,0.9947856068611145,0.9155790209770203,Negative,Neutral,POSITIVE,NEU
754,uva.x004397898,Life woven with song /,2000.0,66,0,Frontier,,,political realities of frontier life and westward expansion have not favored the Indians.,-0.3252,-0.2,-0.9977375268936157,-0.7947148084640503,Negative,Neutral,NEGATIVE,NEG
755,wu.89002656601,Cheyenne memories /,1967.0,26,16,Frontier,,,"Schooled in the old frontier and Indian lore of the outdoors, he was intimate with all the reservation and many miles beyond.",0.0,0.26666666666666666,0.9987649917602539,0.7099654674530029,Neutral,Neutral,POSITIVE,NEU
756,wu.89002656601,Cheyenne memories /,1967.0,204,18,Frontier,,,Perhaps there would have been none in 1864 either but for the climate of fear and distrust that settled on the frontier population after the Sioux uprising in Minnesota in 1862.,-0.8402,0.0,-0.9863845705986023,-0.5865808129310608,Negative,Neutral,NEGATIVE,NEG
757,wu.89058279035,Old Indian days /,1924.0,147,4,Frontier,,,"The whole State was now alarmed, and all the frontier settlers left alive had flocked to the larger and more protected towns.",0.5256,0.16,-0.9905675053596497,0.6828306913375854,Positive,Neutral,NEGATIVE,NEU
758,wu.89058279035,Old Indian days /,1924.0,153,8,Frontier,,,"Then he related his contribution to the unwritten history of our frontier in these words: “It was during the winter following that summer in which General Sibley pursued many of our people across the Muddy River (1863), that we Hunkpatees, friendly Sioux, were camping at a place called “Hunt-the-Deer,’ about two miles from Fort Rice, Dakota Territory.",0.4939,0.185,0.9975515007972717,0.9167341589927673,Positive,Neutral,POSITIVE,NEU
759,wu.89058279035,Old Indian days /,1924.0,240,2,Frontier,,,"There was a man called Tamáhay, known to Minnesota history as the “One-eyed Sioux,” who was a notable character on the frontier in the early part of the nineteenth century.",0.0,0.3,0.9937034249305725,0.9136114120483398,Neutral,Neutral,POSITIVE,NEU
760,wu.89058280611,Manitoba's Métis settlement scheme of 1870 /,1991.0,112,2,Frontier,,,"The British rules of policy that secured the interests of Aboriginal peoples in their lands were motivated, according to Strong J. of the Supreme Court of Canada in the St. Catharines Milling case, ... by the great impolicy of the opposite mode of dealing with the Indians ... which had led to frequent frontier wars, involving great sacrifices of life and property and requiring an expenditure of money which had proved most burdensome to the colonies.",0.9442,0.37619047619047624,0.9960535764694214,0.8232649564743042,Positive,Positive,POSITIVE,NEU
761,wu.89058280611,Manitoba's Métis settlement scheme of 1870 /,1991.0,120,7,Frontier,,,"By 1875, the shores of the Red River, for a distance of thirty miles north of the frontier, contained no more than four Métif families.",-0.296,-0.125,-0.9932910203933716,0.9569777846336365,Neutral,Neutral,NEGATIVE,NEU
762,wu.89058378993,"Textbooks and the American Indian,",1970.0,43,24,Frontier,,,"Fear swept the frontier until the powerful Ottawa chief signed a treaty of peace at Oswego, New York, July 25 1766.”",0.4767,0.21818181818181817,0.9972960352897644,0.8312669396400452,Positive,Neutral,POSITIVE,NEU
763,wu.89058378993,"Textbooks and the American Indian,",1970.0,55,7,Frontier,,,"Here he is the darling hero of the frontier, the foe of the Creeks; who were defenders of their land.",0.7003,0.0,0.9931722283363342,0.5284876823425293,Positive,Neutral,POSITIVE,POS
764,wu.89058378993,"Textbooks and the American Indian,",1970.0,70,7,Frontier,quotes,,"The sixth of the seven chapters in this textbook is devoted to the Alaskan ""frontier.""",0.4019,0.0,-0.9987449645996094,0.9403918981552124,Positive,Neutral,NEGATIVE,NEU
765,wu.89058378993,"Textbooks and the American Indian,",1970.0,72,15,Frontier,,,"Does it never occur to these writers, or to historians, propagandists, politicians and settlers of other frontiers (perhaps Viet Nam?) that great possibilities existed of making friends with the Native people, developing mutual confidence, through strict adherence to treaties, respect for Indian land possession, respect for Indian lifeways?",0.9521,0.3375,-0.9978310465812683,0.7479493021965027,Positive,Positive,NEGATIVE,POS
766,wu.89058379843,The Indian in America's past.,1964.0,27,6,Frontier,,,"Thus, many easterners in the nineteenth century developed a real sympathy for ""book” Indians, but this did not appreciably alter the actual treatment of the remnants of eastern native groups, nor did it really ameliorate conditions on the western frontier, where actual warfare and conquest were then in progress and where the negative image of the native dominated.",-0.5267,0.0875,-0.9966315627098083,0.7891755104064941,Negative,Neutral,NEGATIVE,NEU
767,wu.89058379843,The Indian in America's past.,1964.0,51,13,Frontier,,,"For over two centuries the northern frontier of the Spanish empire was a land of war, and eventually the Europeans suffered many setbacks.",-0.7964,0.25,-0.9841985702514648,-0.9398791790008545,Negative,Neutral,NEGATIVE,NEG
768,wu.89058379843,The Indian in America's past.,1964.0,51,14,Frontier,,,Regions from which the Spaniards hoped to gain great wealth were instead burdensome frontier outposts and the empire was constantly plagued by rebellions.,0.8555,0.4,-0.9982267022132874,-0.8972868323326111,Positive,Positive,NEGATIVE,NEG
769,wu.89058379843,The Indian in America's past.,1964.0,57,0,Frontier,,,"43 they met with from the Governor by saying that their new Father is a man of no sence and is not fond of his Indian Children: by which means all the Indians become prejudiced against the Gov. and all his warriours, indeed our frontier settlers do not use the Indians as well as they ought to do, for if they find an Indian hunting on their lands, they will not hesitate to tell him to go away or they will kill him etc.: by telling the Indian that that land, with all that is on it, is his: however, the Indians Complain more about the sale of their lands than any thing else, and I am sorry to say that the necessary precautions to get the proper Chiefs to sign the instruments of the sale of lands or even to get them to the Council is [sic] hardly ever taken, by which means disputes arise that hardly ever can be settled.",-0.9215,-0.06385281385281386,-0.9918367266654968,-0.9124300479888916,Negative,Neutral,NEGATIVE,NEG
770,wu.89058379843,The Indian in America's past.,1964.0,106,13,Frontier,,,"15 In 1775 Father Tomás Eixarch purchased an Apache child in exchange for a horse and commented that along the frontier of Sonora it was common to barter for captives, although it was against Spanish law.",0.0,-0.15,0.989032506942749,0.9751444458961487,Neutral,Neutral,POSITIVE,NEU
771,wu.89058379843,The Indian in America's past.,1964.0,116,7,Frontier,,,In spite of Jefferson's pious pronouncements he was dependent upon the political support of frontier whites who were solely interested in acquiring Indian land as rapidly as possible.,0.25,0.0625,-0.9968888163566589,0.9061617255210876,Neutral,Neutral,NEGATIVE,NEU
772,wu.89058379843,The Indian in America's past.,1964.0,161,8,Frontier,,,"Only mere handfuls of Spanish women ever penetrated into the northern frontier regions and their place was taken by mixed-bloods, Africans, and natives.",0.0,-0.16666666666666666,-0.9947603344917297,0.7990499138832092,Neutral,Neutral,NEGATIVE,NEU
773,wu.89058379843,The Indian in America's past.,1964.0,162,5,Frontier,,,Most soldiers along the northern frontiers were mixed-bloods.,0.0,0.5,-0.9926228523254395,0.8938014507293701,Neutral,Positive,NEGATIVE,NEU
774,wu.89058379843,The Indian in America's past.,1964.0,162,6,Frontier,,,"In 1744 the Marquis de Altamira wrote that many garrison-troops along the frontier and especially in Texas “are not Spaniards, but of other inferior qualities, and [are) ordinarily vicious. ...""",-0.7783,-0.15625,0.9761952757835388,0.8117733597755432,Negative,Neutral,POSITIVE,NEU
775,wu.89058379843,The Indian in America's past.,1964.0,168,7,Frontier,,,"For these and many other reasons, Indian-English intermixture tended to occur only outside of marriage and in certain regions (such as the frontier) where many Europeans were able to escape from the social controls established by the ruling authorities.",0.4215,0.1802910052910053,0.9889621138572693,0.946929395198822,Positive,Neutral,POSITIVE,NEU
776,wu.89058381443,"The red man in the new world drama; a politico-legal study, with a pageantry of American Indian history,",1931.0,39,7,Frontier,,American frontier,"In other words, the exact conditions prevailed in Vinland which ever characterized the American frontier—rough unmarried men, liquor, and an irresponsible craving for women which was indulged without regard to consequences.",-0.4404,0.041666666666666664,0.9808467030525208,-0.8834338188171387,Negative,Neutral,POSITIVE,NEG
777,wu.89058381443,"The red man in the new world drama; a politico-legal study, with a pageantry of American Indian history,",1931.0,214,11,Frontier,,,"* In 1775 one-third of the Colonial population was of Scottish origin, for the most part occupying the advancing frontier.",0.0,0.5,0.9887623190879822,0.9461458921432495,Neutral,Positive,POSITIVE,NEU
