,volume_id,title,year,page,sentence,keyword,Valid ex? 1=remove,On topic? 1 = no,"P = positve, N = negative, [empty] = neutral/other - For ON TOPIC only",context,v_sent_score,tb_sent_score,ht_sent_score,v_sent,tb_sent,ht_sent
897,uc1.b4483125,American Indian languages : the historical linguistics of Native America /,1997,201,1,extinct,,,"language, south america","Puinavean Kuri-Dou Amazonas, Brazil (Dialects: Kurikuriai, Dou) Hupda Brazil, Colombia (Dialects: Tikié, Hupda, Yahup, Papuri) Kaburi language area Nadöb (Nadëb) Amazonas, Brazil Kamán (obsolescent] Amazonas, Brazil Guariba (Wariwa) (Wariva] (obsolescent] Amazonas, Brazil Cacua (Kakua) Colombia, Brazil Puinave (Guaipunavi) Colombia, Venezuela Waviare (Makusa) Colombia Two speakers of Maku were reported in 1986 (other recent estimates vary from extinct to 400 speakers), formerly located between the Padamo and Cunucunuma rivers, Venezuela (Rodrigues 1986:95, 97–8).",0.0,-0.13125,0.9888478517532349,Neutral,Neutral,NEGATIVE
898,uc1.b4483125,American Indian languages : the historical linguistics of Native America /,1997,205,3,extinct,,,"language, south america",It is very poorly documented and is now probably extinct (Adelaar 1990).,0.0,-0.46,0.9996848106384277,Neutral,Negative,NEGATIVE
899,uc1.b4483125,American Indian languages : the historical linguistics of Native America /,1997,218,7,extinct,,,"language, south america","Guajajara, Tembé) Wayampi group Amanayé language (area) Paraná, Brazil (Dialects: Amanayé, Anambé, Guajá, Urubú) (Rodrigues (1986:39] lists Amanayé as extinct and Anambé (Turiwara) as obsolescent—sixtyone speakers)",0.0,-0.4,0.9886365532875061,Neutral,Negative,NEGATIVE
900,uc1.b4483125,American Indian languages : the historical linguistics of Native America /,1997,222,6,extinct,,,"language, south america","The numbers of speakers of most Cariban groups are not known, with the exception of the languages known to be extinct; some population figures, which do not correspond directly to number of speakers, are given by Basso (1977).",0.0772,0.06666666666666667,0.9977983832359314,Neutral,Neutral,NEGATIVE
901,uc1.b4483125,American Indian languages : the historical linguistics of Native America /,1997,222,8,extinct,,,"language, south america","Other extinct, undescribed Guiana Carib languages include Arakajú, Pauxi, Paravilhana, Bonari (Bоanari), and Arinagoto (Derbyshire and Pullum 1979, Migliazza 1985[1982]:67–8).",0.0,-0.2625,0.9705966711044312,Neutral,Neutral,NEGATIVE
902,uc1.b4483125,American Indian languages : the historical linguistics of Native America /,1997,252,17,extinct,,,"language, south america","Greenberg's (1987) treatment of Yurumanguí (Yurimangui, an extinct unaffiliated language of Colombia, for which a Hokan affiliation has been proposed; see Poser 1992) also illustrates this problem.",-0.481,-0.4,0.9261995553970337,Negative,Negative,NEGATIVE
903,uc1.b4483125,American Indian languages : the historical linguistics of Native America /,1997,308,4,extinct,,,language,"Hokan and Related Proposals The long-conjectured relationship with the extinct and poorly documented Beothuk language of Newfoundland (Hewson 1968, 1971) must continue to be regarded with serious reservations as long as the phonology and morphology of the language remain so completely unkown as to make impossible an objective evaluation of the forms recorded.",-0.0772,-0.21875,0.9981064796447754,Neutral,Neutral,NEGATIVE
904,uc1.b4483125,American Indian languages : the historical linguistics of Native America /,1997,359,16,extinct,,,language,"10 Several other languages that were spoken in this linguistic area became extinct before they were recorded (for example, Cusabo and Yamasee); evidence of this is the many attested tribal and town names in the Southeast, for which at present no linguistic affiliation is known, and historical references to a number of other languages formerly spoken in the area (see Rankin 1988, Haas 1969d:90–92, Haas 1973b).",-0.2263,-0.010000000000000005,0.9374251365661621,Neutral,Neutral,NEGATIVE
905,uc1.b4483125,American Indian languages : the historical linguistics of Native America /,1997,366,4,extinct,,,"language, south america","Puquina, which was an important language in this area (it is now extinct), seems not to share these phonological traits.",-0.0227,0.0,0.9995349645614624,Neutral,Neutral,NEGATIVE
906,umn.31951d000294236,The life and times of Lewis Wetzel.,1939,89,12,extinct,1,,,"He was taken to a tree, his arms drawn up to a limb, his legs parted, his ankles fastened to a stake driven into the ground, and then he was stabbed under the arms and in the groins with a butcher knife, and tortured in other ways until his life was extinct.",-0.7579,-0.2625,0.9965971112251282,Negative,Neutral,NEGATIVE
907,umn.31951d010103732,"Beneath these waters : archeological and historical studies of 11,500 years along the Savannah River /",1993,21,19,extinct,,1,animal,"Animals of the late Ice Age included species such as the wolf and grizzly bear whose descendants still exist, although in drastically reduced numbers, as well as creatures that are now extinct.",0.2732,-0.2333333333333333,0.9131873846054077,Neutral,Neutral,NEGATIVE
908,umn.31951d010103732,"Beneath these waters : archeological and historical studies of 11,500 years along the Savannah River /",1993,32,10,extinct,,1,animal,"By 10,000 years ago, many species of large mammals that had once lived on the continent were extinct.",0.0,0.10476190476190476,0.9951426982879639,Neutral,Neutral,NEGATIVE
909,umn.31951d010103732,"Beneath these waters : archeological and historical studies of 11,500 years along the Savannah River /",1993,111,14,extinct,,1,animal,"These exhibited complicated stamping that required migratory birds, which became extinct in the considerable effort to create.",0.3321,-0.26666666666666666,0.9287899732589722,Positive,Neutral,NEGATIVE
910,uc1.b4483125,American Indian languages : the historical linguistics of Native America /,1997,366,13,extinct,,,"language, south america",More than thirty other languages that existed in this area in about 1800 are now extinct.,0.0,-0.00833333333333334,0.9990658164024353,Neutral,Neutral,NEGATIVE
911,uc1.b4483125,American Indian languages : the historical linguistics of Native America /,1997,396,18,extinct,,,language,"Barring the unanticipated but hoped for success of language revitalization programs, of which a number currently exist (see Hinton 1994, Jeanne 1992, Watahomigie and Yamamoto 1992), these languages will become extinct.",0.872,-0.03333333333333335,0.9991567134857178,Positive,Neutral,NEGATIVE
912,uc1.b4483125,American Indian languages : the historical linguistics of Native America /,1997,422,27,extinct,,,"language, south america",In 1980 two speakers were reported in Ecuador; the language was extinct in Colombia.,0.0,-0.4,0.9972182512283325,Neutral,Negative,NEGATIVE
913,uc1.b4483125,American Indian languages : the historical linguistics of Native America /,1997,423,23,extinct,,,"language, south america","Some sources report as many as 1,300 speakers, though Kaufman lists Mura as extinct.",0.0,0.04999999999999999,0.9953137636184692,Neutral,Neutral,NEGATIVE
914,uc1.b4483125,American Indian languages : the historical linguistics of Native America /,1997,453,21,extinct,,,language,Three extinct languages of Southern California.,0.0,-0.2,0.9938787817955017,Neutral,Neutral,NEGATIVE
915,uc1.b4483125,American Indian languages : the historical linguistics of Native America /,1997,481,53,extinct,,,"language, central america",A note on extinct languages of northwest Mexico of supposed Uto-Aztecan affiliation.,0.0,-0.4,0.987316370010376,Neutral,Negative,POSITIVE
916,umn.31951p009596356,American Indians and Yellowstone National Park : a documentary overview /,2002,58,5,extinct,,1,animal,"In reality the large-beaked bird, now extinct, belonged to the raven family, a bird having a long split tail, although some white authors have mistakenly said that the bird was the sparrow hawk.",-0.296,-0.15,0.983819842338562,Neutral,Neutral,NEGATIVE
917,uc1.l0076149707,First Nations in Canada.,1997,9,16,extinct,,,race,"The now extinct Beothuk lived in Newfoundland, while the Mi'kmaq occupied Nova Scotia, northeastern New Brunswick, Gaspé in Quebec, and Prince Edward Island.",0.0,-0.13181818181818183,0.9151861071586609,Neutral,Neutral,NEGATIVE
918,umn.31951p009596356,American Indians and Yellowstone National Park : a documentary overview /,2002,187,7,extinct,,1,animal,"As Crowder writes of the Lemhi at this time, “As the buffalo were practically extinct in Idaho by 1840, the Indians of the Lemhi area had to cross the Continental Divide into Montana and travel into the Three Forks country, north and east of what is now Yellowstone National Park” (Crowder 1969:18).",0.0,-0.2,0.9622567296028137,Neutral,Neutral,NEGATIVE
919,umn.31951p009596356,American Indians and Yellowstone National Park : a documentary overview /,2002,187,10,extinct,,1,animal,"As Faulkner describes the broadening yearly movements of Bannocks and Shoshones that developed in the 1841–63 time period following the virtual extinction of their local buffalo resources: Families or bands began their annual quest in the spring, moving down the Snake River to Camas Prairie or to the area of the junction of the Boise and the Snake rivers.",0.0,-0.013888888888888895,0.951299250125885,Neutral,Neutral,NEGATIVE
920,wu.89066398033,The Algonquian peoples of Long Island from earliest times to 1700 /,1997,23,14,extinct,,,race,"Your informant might also add, with a note of pathos, that all of these tribes became extinct.",0.0,-0.4,0.9911288022994995,Neutral,Negative,NEGATIVE
921,wu.89073142077,The Arkansas archeologist : bulletin of the Arkansas Archeological Society.,1997,390,16,extinct,,,village,"They crossed the Arkansas River at what is now the extinct town of Pittsburg, in Johnson County near Knoxville.",0.0,-0.15000000000000002,0.9207088947296143,Neutral,Neutral,NEGATIVE
922,wu.89073142077,The Arkansas archeologist : bulletin of the Arkansas Archeological Society.,1997,507,27,extinct,,,paleohuman,"The degree of preservation and the ""...results of tissue-level bone histiometry are most pertinent to an evaluation of the general health of individuals in extinct populations relative to modern standards"" (Stout and Simmons 1979:228).",0.1779,0.07,0.993990421295166,Neutral,Neutral,POSITIVE
923,wu.89077935799,Mississippi archaeology.,1997,363,4,extinct,,,village,The historical geography of extinct towns in Mississippi.,0.0,-0.2,0.8718597292900085,Neutral,Neutral,NEGATIVE
924,wu.89081289795,Indian-artifact magazine.,1997,43,32,extinct,,,paleohuman,"The footprints were of an ners of humans walked upright a half million areas, namely that they are getting to examining extinct human ancestor.",0.0,-0.18888888888888888,0.9768592715263367,Neutral,Neutral,NEGATIVE
925,umn.31951p01169049p,"People of the land : sustaining American Indian agriculture in Idaho, Nevada, Oregon and Washington /",2009,36,3,extinct,,1,animal,"However, due to upstream federal reclamation projects constructed in the early 1900s and excessive sports trophy fishing during the 1920s to 1940s, the Pyramid cutthroat trout had become extinct and the cui-ui population endangered.",0.0,-0.16875,0.9988641738891602,Neutral,Neutral,NEGATIVE
926,wu.89081289795,Indian-artifact magazine.,1997,205,22,extinct,,,paleohuman,They are considered extinct races.,0.0,-0.4,0.998609185218811,Neutral,Negative,NEGATIVE
927,mdp.39015045684274,Studies in American Indian languages : description and theory /,1998,15,13,extinct,,,language,"Shaul's philological study takes early written records of Esselen, the first California language to become extinct, and reconstitutes its system of distinctive segments.",0.0,-0.01666666666666668,0.9922337532043457,Neutral,Neutral,POSITIVE
928,mdp.39015045684274,Studies in American Indian languages : description and theory /,1998,142,3,extinct,,,language,"It is usually considered the first native language of California to have become extinct, and it exhibits the classical characteristics of the proposed Hokan superfamily (Dixon and Kroeber 1913; Sapir 1917;",0.0,-0.1,0.9836200475692749,Neutral,Neutral,POSITIVE
929,mdp.39015045684274,Studies in American Indian languages : description and theory /,1998,144,2,extinct,,,language,"One important technique in this field is reconstitution (Broadbent 1957), which is the comparative method applied synchronically to yield phonetic renderings of words of extinct languages.",0.2023,0.0,0.9903518557548523,Neutral,Neutral,POSITIVE
930,mdp.39015045684274,Studies in American Indian languages : description and theory /,1998,173,17,extinct,,,language,"Bay Miwok, now extinct, was the language of Indians living around Mount Diablo, and we have a short list of words and phrases from the Saclan dialect (Beeler 1955a, 1959; Bennyhoff 1977).",0.0,-0.2,0.9983720183372498,Neutral,Neutral,NEGATIVE
931,mdp.39015046488113,Mississippian towns and sacred spaces : searching for an architectural grammar /,1998,185,6,extinct,,,race,"Some societies became extinct, but others survived pe riods of cultural and biological hardship and maintained their size and scale.",0.3612,-0.15000000000000002,0.9963781237602234,Positive,Neutral,POSITIVE
932,uiug.30112042926920,Migration and reorganization : the Pueblo IV period in the American Southwest /,1998,143,8,extinct,,,village,"None of the settlement clusters that became extinct earlier was larger than these four clusters, so the population of settlement clusters on the Colorado Plateau seems to be under 3,000 people, with the exceptions of Hopi, Zuni and possibly the Acoma group.",0.0,-0.1,0.996088981628418,Neutral,Neutral,NEGATIVE
933,mdp.39015011537407,Contributions to American anthropology and history.,1999,17,21,extinct,,,"language, Central am","Gold was also exchanged for GuateThis language is now extinct, and nothing is known malan cacao by Mexican merchants.",0.0,-0.2,0.9981914162635803,Neutral,Neutral,NEGATIVE
934,uva.x000368328,"Exploration in Alaska : Captain Cook commemorative lectures, June-November 1978 /",1980,29,2,extinct,,1,animal,"Among the many sent out then were the German G.F. Müller, Doctor of Medicine and Professor of Chemistry and Natural History; the French geographer Delisle de la Croyère, who drew a map for Bering and accompanied Chirikov only to die at the end of the voyage in 1741; and the admirable German G.W. Steller, a medical doctor, zoologist, and botanist who was on Bering's last ship and kept a most readable and important journal and for whom the now extinct north Pacific ""sea cow"" was named (Rhytina stelleri).27",0.5046,0.08055555555555556,0.9990701079368591,Positive,Neutral,POSITIVE
